Data supplied by UK-AIR on 13/3/2020
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Bath A4 Roadside,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit
26-02-2020,14:00,50.26619,P,ugm-3,37.67625,P,ugm-3,114.75000,P,ugm-3
26-02-2020,15:00,57.25107,P,ugm-3,51.25500,P,ugm-3,139.03875,P,ugm-3
26-02-2020,16:00,40.28779,P,ugm-3,37.48500,P,ugm-3,99.25875,P,ugm-3
26-02-2020,17:00,36.54589,P,ugm-3,50.49000,P,ugm-3,106.52625,P,ugm-3
26-02-2020,18:00,43.78023,P,ugm-3,44.17875,P,ugm-3,111.30750,P,ugm-3
26-02-2020,19:00,51.51349,P,ugm-3,62.73000,P,ugm-3,141.71625,P,ugm-3
26-02-2020,20:00,55.25539,P,ugm-3,69.23250,P,ugm-3,153.95625,P,ugm-3
26-02-2020,21:00,37.66846,P,ugm-3,53.55000,P,ugm-3,111.30750,P,ugm-3
26-02-2020,22:00,25.07073,P,ugm-3,50.68125,P,ugm-3,89.12250,P,ugm-3
26-02-2020,23:00,20.20626,P,ugm-3,44.94375,P,ugm-3,75.92625,P,ugm-3
26-02-2020,24:00,19.70734,P,ugm-3,33.66000,P,ugm-3,63.87750,P,ugm-3
27-02-2020,01:00,5.61285,P,ugm-3,13.38750,P,ugm-3,21.99375,P,ugm-3
27-02-2020,02:00,6.36123,P,ugm-3,14.34375,P,ugm-3,24.09750,P,ugm-3
27-02-2020,03:00,1.37203,P,ugm-3,6.50250,P,ugm-3,8.60625,P,ugm-3
27-02-2020,04:00,1.49676,P,ugm-3,4.78125,P,ugm-3,7.07625,P,ugm-3
27-02-2020,05:00,1.99568,P,ugm-3,7.65000,P,ugm-3,10.71000,P,ugm-3
27-02-2020,06:00,4.11609,P,ugm-3,8.60625,P,ugm-3,14.91750,P,ugm-3
27-02-2020,07:00,30.93304,P,ugm-3,26.77500,P,ugm-3,74.20500,P,ugm-3
27-02-2020,08:00,98.78616,P,ugm-3,66.17250,P,ugm-3,217.64250,P,ugm-3
27-02-2020,09:00,128.72136,P,ugm-3,79.56000,P,ugm-3,276.93000,P,ugm-3
27-02-2020,10:00,89.18195,P,ugm-3,58.90500,P,ugm-3,195.64875,P,ugm-3
27-02-2020,11:00,55.62958,P,ugm-3,38.05875,P,ugm-3,123.35625,P,ugm-3
27-02-2020,12:00,69.34988,P,ugm-3,55.46250,P,ugm-3,161.79750,P,ugm-3
27-02-2020,13:00,51.76295,P,ugm-3,45.32625,P,ugm-3,124.69500,P,ugm-3
27-02-2020,14:00,48.14578,P,ugm-3,41.69250,P,ugm-3,115.51500,P,ugm-3
27-02-2020,15:00,50.88984,P,ugm-3,52.78500,P,ugm-3,130.81500,P,ugm-3
27-02-2020,16:00,49.64254,P,ugm-3,46.28250,P,ugm-3,122.40000,P,ugm-3
27-02-2020,17:00,65.23379,P,ugm-3,60.62625,P,ugm-3,160.65000,P,ugm-3
27-02-2020,18:00,42.90712,P,ugm-3,57.37500,P,ugm-3,123.16500,P,ugm-3
27-02-2020,19:00,75.58638,P,ugm-3,66.36375,P,ugm-3,182.26125,P,ugm-3
27-02-2020,20:00,70.22299,P,ugm-3,84.53250,P,ugm-3,192.20625,P,ugm-3
27-02-2020,21:00,65.73271,P,ugm-3,81.28125,P,ugm-3,182.07000,P,ugm-3
27-02-2020,22:00,68.22731,P,ugm-3,78.79500,P,ugm-3,183.40875,P,ugm-3
27-02-2020,23:00,91.55182,P,ugm-3,79.17750,P,ugm-3,219.55500,P,ugm-3
27-02-2020,24:00,69.22515,P,ugm-3,58.90500,P,ugm-3,165.04875,P,ugm-3
28-02-2020,01:00,32.80399,P,ugm-3,45.51750,P,ugm-3,95.81625,P,ugm-3
28-02-2020,02:00,11.35043,P,ugm-3,33.46875,P,ugm-3,50.87250,P,ugm-3
28-02-2020,03:00,10.10313,P,ugm-3,27.92250,P,ugm-3,43.41375,P,ugm-3
28-02-2020,04:00,12.84719,P,ugm-3,28.11375,P,ugm-3,47.81250,P,ugm-3
28-02-2020,05:00,20.58045,P,ugm-3,32.32125,P,ugm-3,63.87750,P,ugm-3
28-02-2020,06:00,32.30507,P,ugm-3,18.16875,P,ugm-3,67.70250,P,ugm-3
28-02-2020,07:00,26.56749,P,ugm-3,42.64875,P,ugm-3,83.38500,P,ugm-3
28-02-2020,08:00,22.32667,P,ugm-3,39.58875,P,ugm-3,73.82250,P,ugm-3
28-02-2020,09:00,15.21706,P,ugm-3,30.40875,P,ugm-3,53.74125,P,ugm-3
28-02-2020,10:00,11.10097,P,ugm-3,19.12500,P,ugm-3,36.14625,P,ugm-3
28-02-2020,11:00,16.21490,P,ugm-3,28.49625,P,ugm-3,53.35875,P,ugm-3
28-02-2020,12:00,19.95680,P,ugm-3,37.29375,P,ugm-3,67.89375,P,ugm-3
28-02-2020,13:00,29.31155,P,ugm-3,45.90000,P,ugm-3,90.84375,P,ugm-3
28-02-2020,14:00,27.06641,P,ugm-3,38.63250,P,ugm-3,80.13375,P,ugm-3
28-02-2020,15:00,21.07937,P,ugm-3,33.46875,P,ugm-3,65.79000,P,ugm-3
28-02-2020,16:00,20.58045,P,ugm-3,39.58875,P,ugm-3,71.14500,P,ugm-3
28-02-2020,17:00,21.07937,P,ugm-3,32.70375,P,ugm-3,65.02500,P,ugm-3
28-02-2020,18:00,20.20626,P,ugm-3,38.63250,P,ugm-3,69.61500,P,ugm-3
28-02-2020,19:00,18.46004,P,ugm-3,35.76375,P,ugm-3,64.06875,P,ugm-3
28-02-2020,20:00,10.85151,P,ugm-3,22.37625,P,ugm-3,39.01500,P,ugm-3
28-02-2020,21:00,5.86231,P,ugm-3,17.59500,P,ugm-3,26.58375,P,ugm-3
28-02-2020,22:00,7.85799,P,ugm-3,14.72625,P,ugm-3,26.77500,P,ugm-3
28-02-2020,23:00,4.98920,P,ugm-3,10.90125,P,ugm-3,18.55125,P,ugm-3
28-02-2020,24:00,3.49244,P,ugm-3,10.32750,P,ugm-3,15.68250,P,ugm-3
29-02-2020,01:00,3.24298,P,ugm-3,7.26750,P,ugm-3,12.24000,P,ugm-3
29-02-2020,02:00,1.62149,P,ugm-3,4.78125,P,ugm-3,7.26750,P,ugm-3
29-02-2020,03:00,1.37203,P,ugm-3,4.78125,P,ugm-3,6.88500,P,ugm-3
29-02-2020,04:00,2.74406,P,ugm-3,5.16375,P,ugm-3,9.37125,P,ugm-3
29-02-2020,05:00,3.99136,P,ugm-3,4.59000,P,ugm-3,10.71000,P,ugm-3
29-02-2020,06:00,3.49244,P,ugm-3,8.03250,P,ugm-3,13.38750,P,ugm-3
29-02-2020,07:00,3.36771,P,ugm-3,10.13625,P,ugm-3,15.30000,P,ugm-3
29-02-2020,08:00,5.36339,P,ugm-3,13.77000,P,ugm-3,21.99375,P,ugm-3
29-02-2020,09:00,10.35259,P,ugm-3,18.93375,P,ugm-3,34.80750,P,ugm-3
29-02-2020,10:00,17.21274,P,ugm-3,23.14125,P,ugm-3,49.53375,P,ugm-3
29-02-2020,11:00,16.96328,P,ugm-3,21.03750,P,ugm-3,47.04750,P,ugm-3
29-02-2020,12:00,21.45356,P,ugm-3,24.86250,P,ugm-3,57.75750,P,ugm-3
29-02-2020,13:00,15.96544,P,ugm-3,27.54000,P,ugm-3,52.02000,P,ugm-3
29-02-2020,14:00,19.70734,P,ugm-3,25.43625,P,ugm-3,55.65375,P,ugm-3
29-02-2020,15:00,22.82559,P,ugm-3,24.48000,P,ugm-3,59.47875,P,ugm-3
29-02-2020,16:00,18.21058,P,ugm-3,29.64375,P,ugm-3,57.56625,P,ugm-3
29-02-2020,17:00,17.83639,P,ugm-3,23.14125,P,ugm-3,50.49000,P,ugm-3
29-02-2020,18:00,14.96760,P,ugm-3,25.62750,P,ugm-3,48.57750,P,ugm-3
29-02-2020,19:00,8.60637,P,ugm-3,20.08125,P,ugm-3,33.27750,P,ugm-3
29-02-2020,20:00,7.35907,P,ugm-3,19.89000,P,ugm-3,31.17375,P,ugm-3
29-02-2020,21:00,4.61501,P,ugm-3,14.15250,P,ugm-3,21.22875,P,ugm-3
29-02-2020,22:00,5.36339,P,ugm-3,14.34375,P,ugm-3,22.56750,P,ugm-3
29-02-2020,23:00,5.11393,P,ugm-3,12.81375,P,ugm-3,20.65500,P,ugm-3
29-02-2020,24:00,3.61717,P,ugm-3,10.13625,P,ugm-3,15.68250,P,ugm-3
01-03-2020,01:00,4.98920,P,ugm-3,10.13625,P,ugm-3,17.78625,P,ugm-3
01-03-2020,02:00,3.11825,P,ugm-3,6.69375,P,ugm-3,11.47500,P,ugm-3
01-03-2020,03:00,2.49460,P,ugm-3,6.12000,P,ugm-3,9.94500,P,ugm-3
01-03-2020,04:00,2.24514,P,ugm-3,4.59000,P,ugm-3,8.03250,P,ugm-3
01-03-2020,05:00,1.49676,P,ugm-3,4.78125,P,ugm-3,7.07625,P,ugm-3
01-03-2020,06:00,1.99568,P,ugm-3,5.35500,P,ugm-3,8.41500,P,ugm-3
01-03-2020,07:00,1.99568,P,ugm-3,6.88500,P,ugm-3,9.94500,P,ugm-3
01-03-2020,08:00,2.74406,P,ugm-3,10.71000,P,ugm-3,14.91750,P,ugm-3
01-03-2020,09:00,5.98704,P,ugm-3,17.02125,P,ugm-3,26.20125,P,ugm-3
01-03-2020,10:00,11.10097,P,ugm-3,16.25625,P,ugm-3,33.27750,P,ugm-3
01-03-2020,11:00,12.22354,P,ugm-3,18.36000,P,ugm-3,37.10250,P,ugm-3
01-03-2020,12:00,16.21490,P,ugm-3,21.80250,P,ugm-3,46.66500,P,ugm-3
01-03-2020,13:00,14.96760,P,ugm-3,23.33250,P,ugm-3,46.28250,P,ugm-3
01-03-2020,14:00,17.58693,P,ugm-3,19.89000,P,ugm-3,46.85625,P,ugm-3
01-03-2020,15:00,13.72030,P,ugm-3,20.65500,P,ugm-3,41.69250,P,ugm-3
01-03-2020,16:00,10.47732,P,ugm-3,21.61125,P,ugm-3,37.67625,P,ugm-3
01-03-2020,17:00,19.95680,P,ugm-3,30.60000,P,ugm-3,61.20000,P,ugm-3
01-03-2020,18:00,28.93736,P,ugm-3,42.45750,P,ugm-3,86.82750,P,ugm-3
01-03-2020,19:00,32.05561,P,ugm-3,52.40250,P,ugm-3,101.55375,P,ugm-3
01-03-2020,20:00,44.90280,P,ugm-3,62.34750,P,ugm-3,131.19750,P,ugm-3
01-03-2020,21:00,38.66630,P,ugm-3,56.99250,P,ugm-3,116.28000,P,ugm-3
01-03-2020,22:00,18.21058,P,ugm-3,45.90000,P,ugm-3,73.82250,P,ugm-3
01-03-2020,23:00,22.07721,P,ugm-3,45.32625,P,ugm-3,79.17750,P,ugm-3
01-03-2020,24:00,11.22570,P,ugm-3,24.09750,P,ugm-3,41.31000,P,ugm-3
02-03-2020,01:00,5.98704,P,ugm-3,13.96125,P,ugm-3,23.14125,P,ugm-3
02-03-2020,02:00,5.86231,P,ugm-3,13.38750,P,ugm-3,22.37625,P,ugm-3
02-03-2020,03:00,2.61933,P,ugm-3,5.73750,P,ugm-3,9.75375,P,ugm-3
02-03-2020,04:00,4.24082,P,ugm-3,9.75375,P,ugm-3,16.25625,P,ugm-3
02-03-2020,05:00,7.85799,P,ugm-3,9.56250,P,ugm-3,21.61125,P,ugm-3
02-03-2020,06:00,16.96328,P,ugm-3,24.86250,P,ugm-3,50.87250,P,ugm-3
02-03-2020,07:00,60.86824,P,ugm-3,50.68125,P,ugm-3,144.01125,P,ugm-3
02-03-2020,08:00,96.41629,P,ugm-3,76.11750,P,ugm-3,223.95375,P,ugm-3
02-03-2020,09:00,86.81208,P,ugm-3,79.36875,P,ugm-3,212.47875,P,ugm-3
02-03-2020,10:00,76.08530,P,ugm-3,61.00875,P,ugm-3,177.67125,P,ugm-3
02-03-2020,11:00,48.76943,P,ugm-3,43.03125,P,ugm-3,117.81000,P,ugm-3
02-03-2020,12:00,49.26835,P,ugm-3,52.02000,P,ugm-3,127.56375,P,ugm-3
02-03-2020,13:00,39.04049,P,ugm-3,40.16250,P,ugm-3,100.02375,P,ugm-3
02-03-2020,14:00,23.82343,P,ugm-3,22.56750,P,ugm-3,59.09625,P,ugm-3
02-03-2020,15:00,25.07073,P,ugm-3,30.40875,P,ugm-3,68.85000,P,ugm-3
02-03-2020,16:00,26.06857,P,ugm-3,30.60000,P,ugm-3,70.57125,P,ugm-3
02-03-2020,17:00,29.81047,P,ugm-3,36.33750,P,ugm-3,82.04625,P,ugm-3
02-03-2020,18:00,27.69006,P,ugm-3,42.26625,P,ugm-3,84.72375,P,ugm-3
02-03-2020,19:00,26.31803,P,ugm-3,51.25500,P,ugm-3,91.60875,P,ugm-3
02-03-2020,20:00,19.08369,P,ugm-3,40.54500,P,ugm-3,69.80625,P,ugm-3
02-03-2020,21:00,30.93304,P,ugm-3,54.88875,P,ugm-3,102.31875,P,ugm-3
02-03-2020,22:00,15.09233,P,ugm-3,35.76375,P,ugm-3,58.90500,P,ugm-3
02-03-2020,23:00,10.97624,P,ugm-3,22.75875,P,ugm-3,39.58875,P,ugm-3
02-03-2020,24:00,16.83855,P,ugm-3,31.55625,P,ugm-3,57.37500,P,ugm-3
03-03-2020,01:00,19.70734,P,ugm-3,21.22875,P,ugm-3,51.44625,P,ugm-3
03-03-2020,02:00,4.61501,P,ugm-3,15.10875,P,ugm-3,22.18500,P,ugm-3
03-03-2020,03:00,4.11609,P,ugm-3,12.81375,P,ugm-3,19.12500,P,ugm-3
03-03-2020,04:00,7.60853,P,ugm-3,16.25625,P,ugm-3,27.92250,P,ugm-3
03-03-2020,05:00,11.84935,P,ugm-3,22.18500,P,ugm-3,40.35375,P,ugm-3
03-03-2020,06:00,16.33963,P,ugm-3,30.79125,P,ugm-3,55.84500,P,ugm-3
03-03-2020,07:00,47.77159,P,ugm-3,58.71375,P,ugm-3,131.96250,P,ugm-3
03-03-2020,08:00,80.57558,P,ugm-3,71.91000,P,ugm-3,195.45750,P,ugm-3
03-03-2020,09:00,76.21003,P,ugm-3,68.27625,P,ugm-3,185.13000,P,ugm-3
03-03-2020,10:00,49.76727,P,ugm-3,49.34250,P,ugm-3,125.65125,P,ugm-3
03-03-2020,11:00,37.41900,P,ugm-3,38.44125,P,ugm-3,95.81625,P,ugm-3
03-03-2020,12:00,39.16522,P,ugm-3,34.80750,P,ugm-3,94.86000,P,ugm-3
03-03-2020,13:00,44.52861,P,ugm-3,44.75250,P,ugm-3,113.02875,P,ugm-3
03-03-2020,14:00,47.52213,P,ugm-3,39.97125,P,ugm-3,112.83750,P,ugm-3
03-03-2020,15:00,43.15658,P,ugm-3,38.63250,P,ugm-3,104.80500,P,ugm-3
03-03-2020,16:00,57.12634,P,ugm-3,53.55000,P,ugm-3,141.14250,P,ugm-3
03-03-2020,17:00,60.49405,P,ugm-3,56.99250,P,ugm-3,149.74875,P,ugm-3
03-03-2020,18:00,72.84232,P,ugm-3,65.40750,P,ugm-3,177.09750,P,ugm-3
03-03-2020,19:00,52.76079,P,ugm-3,66.74625,P,ugm-3,147.64500,P,ugm-3
03-03-2020,20:00,39.91360,P,ugm-3,52.78500,P,ugm-3,113.98500,P,ugm-3
03-03-2020,21:00,32.30507,P,ugm-3,43.79625,P,ugm-3,93.33000,P,ugm-3
03-03-2020,22:00,27.44060,P,ugm-3,47.62125,P,ugm-3,89.69625,P,ugm-3
03-03-2020,23:00,35.42332,P,ugm-3,56.99250,P,ugm-3,111.30750,P,ugm-3
03-03-2020,24:00,24.94600,P,ugm-3,41.88375,P,ugm-3,80.13375,P,ugm-3
04-03-2020,01:00,8.23218,P,ugm-3,18.16875,P,ugm-3,30.79125,P,ugm-3
04-03-2020,02:00,9.85367,P,ugm-3,20.84625,P,ugm-3,35.95500,P,ugm-3
04-03-2020,03:00,9.35475,P,ugm-3,23.14125,P,ugm-3,37.48500,P,ugm-3
04-03-2020,04:00,6.61069,P,ugm-3,20.84625,P,ugm-3,30.98250,P,ugm-3
04-03-2020,05:00,5.23866,P,ugm-3,14.72625,P,ugm-3,22.75875,P,ugm-3
04-03-2020,06:00,18.21058,P,ugm-3,26.77500,P,ugm-3,54.69750,P,ugm-3
04-03-2020,07:00,57.37580,P,ugm-3,44.75250,P,ugm-3,132.72750,P,ugm-3
04-03-2020,08:00,137.70192,P,ugm-3,69.61500,P,ugm-3,280.75500,P,ugm-3
04-03-2020,09:00,107.01834,P,ugm-3,71.33625,P,ugm-3,235.42875,P,ugm-3
04-03-2020,10:00,34.05129,P,ugm-3,41.11875,P,ugm-3,93.33000,P,ugm-3
04-03-2020,11:00,26.19330,P,ugm-3,36.52875,P,ugm-3,76.69125,P,ugm-3
04-03-2020,12:00,22.57613,P,ugm-3,34.04250,P,ugm-3,68.65875,P,ugm-3
04-03-2020,13:00,27.44060,P,ugm-3,39.78000,P,ugm-3,81.85500,P,ugm-3
04-03-2020,14:00,25.07073,P,ugm-3,36.14625,P,ugm-3,74.58750,P,ugm-3
04-03-2020,15:00,28.81263,P,ugm-3,40.54500,P,ugm-3,84.72375,P,ugm-3
04-03-2020,16:00,45.77591,P,ugm-3,53.55000,P,ugm-3,123.73875,P,ugm-3
04-03-2020,17:00,63.11338,P,ugm-3,69.42375,P,ugm-3,166.19625,P,ugm-3
04-03-2020,18:00,51.63822,P,ugm-3,56.22750,P,ugm-3,135.40500,P,ugm-3
04-03-2020,19:00,36.92008,P,ugm-3,46.09125,P,ugm-3,102.70125,P,ugm-3
04-03-2020,20:00,26.94168,P,ugm-3,39.01500,P,ugm-3,80.32500,P,ugm-3
04-03-2020,21:00,16.96328,P,ugm-3,39.39750,P,ugm-3,65.40750,P,ugm-3
04-03-2020,22:00,20.58045,P,ugm-3,38.82375,P,ugm-3,70.38000,P,ugm-3
04-03-2020,23:00,18.58477,P,ugm-3,38.82375,P,ugm-3,67.32000,P,ugm-3
04-03-2020,24:00,10.97624,P,ugm-3,33.08625,P,ugm-3,49.91625,P,ugm-3
05-03-2020,01:00,6.23650,P,ugm-3,24.67125,P,ugm-3,34.23375,P,ugm-3
05-03-2020,02:00,7.60853,P,ugm-3,15.30000,P,ugm-3,26.96625,P,ugm-3
05-03-2020,03:00,1.37203,P,ugm-3,11.28375,P,ugm-3,,,
05-03-2020,04:00,2.86879,P,ugm-3,9.94500,P,ugm-3,14.34375,P,ugm-3
05-03-2020,05:00,9.85367,P,ugm-3,11.28375,P,ugm-3,,,
05-03-2020,06:00,4.11609,P,ugm-3,11.47500,P,ugm-3,17.78625,P,ugm-3
05-03-2020,07:00,14.59341,P,ugm-3,22.18500,P,ugm-3,44.56125,P,ugm-3
05-03-2020,08:00,57.62526,P,ugm-3,40.16250,P,ugm-3,128.52000,P,ugm-3
05-03-2020,09:00,54.50701,P,ugm-3,50.29875,P,ugm-3,133.87500,P,ugm-3
05-03-2020,10:00,57.25107,P,ugm-3,50.87250,P,ugm-3,138.65625,P,ugm-3
05-03-2020,11:00,52.88552,P,ugm-3,44.56125,P,ugm-3,125.65125,P,ugm-3
05-03-2020,12:00,76.70895,P,ugm-3,56.80125,P,ugm-3,174.42000,P,ugm-3
05-03-2020,13:00,53.63390,P,ugm-3,46.09125,P,ugm-3,128.32875,P,ugm-3
05-03-2020,14:00,51.13930,P,ugm-3,39.78000,P,ugm-3,118.19250,P,ugm-3
05-03-2020,15:00,54.88120,P,ugm-3,43.03125,P,ugm-3,127.18125,P,ugm-3
05-03-2020,16:00,81.57342,P,ugm-3,64.26000,P,ugm-3,189.33750,P,ugm-3
05-03-2020,17:00,96.29156,P,ugm-3,70.76250,P,ugm-3,218.40750,P,ugm-3
05-03-2020,18:00,87.18627,P,ugm-3,65.59875,P,ugm-3,199.28250,P,ugm-3
05-03-2020,19:00,79.57774,P,ugm-3,71.14500,P,ugm-3,193.16250,P,ugm-3
05-03-2020,20:00,48.64470,P,ugm-3,58.33125,P,ugm-3,132.91875,P,ugm-3
05-03-2020,21:00,31.43196,P,ugm-3,48.19500,P,ugm-3,96.39000,P,ugm-3
05-03-2020,22:00,37.41900,P,ugm-3,54.12375,P,ugm-3,111.49875,P,ugm-3
05-03-2020,23:00,51.76295,P,ugm-3,65.98125,P,ugm-3,145.35000,P,ugm-3
05-03-2020,24:00,33.42764,P,ugm-3,59.09625,P,ugm-3,110.35125,P,ugm-3
06-03-2020,01:00,26.56749,P,ugm-3,51.06375,P,ugm-3,91.80000,P,ugm-3
06-03-2020,02:00,19.58261,P,ugm-3,36.72000,P,ugm-3,66.74625,P,ugm-3
06-03-2020,03:00,14.59341,P,ugm-3,22.95000,P,ugm-3,45.32625,P,ugm-3
06-03-2020,04:00,6.73542,P,ugm-3,23.33250,P,ugm-3,33.66000,P,ugm-3
06-03-2020,05:00,12.97192,P,ugm-3,23.90625,P,ugm-3,43.79625,P,ugm-3
06-03-2020,06:00,25.69438,P,ugm-3,28.49625,P,ugm-3,67.89375,P,ugm-3
06-03-2020,07:00,83.81856,P,ugm-3,46.85625,P,ugm-3,175.37625,P,ugm-3
06-03-2020,08:00,143.06531,P,ugm-3,55.65375,P,ugm-3,275.01750,P,ugm-3
06-03-2020,09:00,105.52158,P,ugm-3,46.28250,P,ugm-3,208.08000,P,ugm-3
06-03-2020,10:00,111.13443,P,ugm-3,66.17250,P,ugm-3,236.57625,P,ugm-3
06-03-2020,11:00,73.21651,P,ugm-3,54.31500,P,ugm-3,166.57875,P,ugm-3
06-03-2020,12:00,70.59718,P,ugm-3,52.21125,P,ugm-3,160.45875,P,ugm-3
06-03-2020,13:00,59.37148,P,ugm-3,60.05250,P,ugm-3,151.08750,P,ugm-3
06-03-2020,14:00,48.51997,P,ugm-3,53.93250,P,ugm-3,128.32875,P,ugm-3
06-03-2020,15:00,76.95841,P,ugm-3,62.92125,P,ugm-3,180.92250,P,ugm-3
06-03-2020,16:00,60.99297,P,ugm-3,60.24375,P,ugm-3,153.76500,P,ugm-3
06-03-2020,17:00,99.53454,P,ugm-3,74.97000,P,ugm-3,227.58750,P,ugm-3
06-03-2020,18:00,78.70463,P,ugm-3,83.19375,P,ugm-3,203.87250,P,ugm-3
06-03-2020,19:00,56.75215,P,ugm-3,72.29250,P,ugm-3,159.31125,P,ugm-3
06-03-2020,20:00,39.41468,P,ugm-3,65.21625,P,ugm-3,125.65125,P,ugm-3
06-03-2020,21:00,33.17818,P,ugm-3,60.81750,P,ugm-3,111.69000,P,ugm-3
06-03-2020,22:00,29.06209,P,ugm-3,53.93250,P,ugm-3,98.49375,P,ugm-3
06-03-2020,23:00,22.82559,P,ugm-3,43.60500,P,ugm-3,78.60375,P,ugm-3
06-03-2020,24:00,16.09017,P,ugm-3,35.76375,P,ugm-3,60.43500,P,ugm-3
07-03-2020,01:00,12.59773,P,ugm-3,38.25000,P,ugm-3,57.56625,P,ugm-3
07-03-2020,02:00,15.96544,P,ugm-3,45.13500,P,ugm-3,69.61500,P,ugm-3
07-03-2020,03:00,29.93520,P,ugm-3,49.72500,P,ugm-3,95.62500,P,ugm-3
07-03-2020,04:00,24.82127,P,ugm-3,35.76375,P,ugm-3,73.82250,P,ugm-3
07-03-2020,05:00,22.95032,P,ugm-3,35.57250,P,ugm-3,70.76250,P,ugm-3
07-03-2020,06:00,7.98272,P,ugm-3,16.83000,P,ugm-3,29.07000,P,ugm-3
07-03-2020,07:00,19.45788,P,ugm-3,32.89500,P,ugm-3,62.73000,P,ugm-3
07-03-2020,08:00,46.02537,P,ugm-3,55.65375,P,ugm-3,126.22500,P,ugm-3
07-03-2020,09:00,42.53293,P,ugm-3,45.90000,P,ugm-3,111.11625,P,ugm-3
07-03-2020,10:00,27.93952,P,ugm-3,37.48500,P,ugm-3,80.32500,P,ugm-3
07-03-2020,11:00,24.44708,P,ugm-3,39.97125,P,ugm-3,77.45625,P,ugm-3
07-03-2020,12:00,19.70734,P,ugm-3,25.62750,P,ugm-3,55.84500,P,ugm-3
07-03-2020,13:00,20.20626,P,ugm-3,34.42500,P,ugm-3,65.40750,P,ugm-3
07-03-2020,14:00,20.95464,P,ugm-3,30.79125,P,ugm-3,62.92125,P,ugm-3
07-03-2020,15:00,18.08585,P,ugm-3,35.95500,P,ugm-3,63.68625,P,ugm-3
07-03-2020,16:00,20.45572,P,ugm-3,37.29375,P,ugm-3,68.65875,P,ugm-3
07-03-2020,17:00,19.33315,P,ugm-3,40.73625,P,ugm-3,70.38000,P,ugm-3
07-03-2020,18:00,12.97192,P,ugm-3,32.51250,P,ugm-3,52.40250,P,ugm-3
07-03-2020,19:00,20.33099,P,ugm-3,35.76375,P,ugm-3,66.93750,P,ugm-3
07-03-2020,20:00,12.72246,P,ugm-3,29.07000,P,ugm-3,48.57750,P,ugm-3
07-03-2020,21:00,7.73326,P,ugm-3,25.81875,P,ugm-3,37.67625,P,ugm-3
07-03-2020,22:00,4.86447,P,ugm-3,17.78625,P,ugm-3,24.48000,P,ugm-3
07-03-2020,23:00,5.61285,P,ugm-3,12.81375,P,ugm-3,20.65500,P,ugm-3
07-03-2020,24:00,2.61933,P,ugm-3,8.79750,P,ugm-3,12.04875,P,ugm-3
08-03-2020,01:00,3.24298,P,ugm-3,9.18000,P,ugm-3,14.15250,P,ugm-3
08-03-2020,02:00,2.36987,P,ugm-3,8.22375,P,ugm-3,11.85750,P,ugm-3
08-03-2020,03:00,2.49460,P,ugm-3,6.88500,P,ugm-3,10.13625,P,ugm-3
08-03-2020,04:00,1.12257,P,ugm-3,4.20750,P,ugm-3,5.35500,P,ugm-3
08-03-2020,05:00,0.62365,P,ugm-3,3.82500,P,ugm-3,4.01625,P,ugm-3
08-03-2020,06:00,0.74838,P,ugm-3,4.39875,P,ugm-3,4.78125,P,ugm-3
08-03-2020,07:00,1.12257,P,ugm-3,6.12000,P,ugm-3,7.84125,P,ugm-3
08-03-2020,08:00,2.12041,P,ugm-3,10.90125,P,ugm-3,13.38750,P,ugm-3
08-03-2020,09:00,3.74190,P,ugm-3,12.24000,P,ugm-3,17.97750,P,ugm-3
08-03-2020,10:00,6.48596,P,ugm-3,14.53500,P,ugm-3,24.48000,P,ugm-3
08-03-2020,11:00,12.22354,P,ugm-3,19.89000,P,ugm-3,38.63250,P,ugm-3
08-03-2020,12:00,17.46220,P,ugm-3,30.21750,P,ugm-3,56.99250,P,ugm-3
08-03-2020,13:00,16.21490,P,ugm-3,25.81875,P,ugm-3,50.68125,P,ugm-3
08-03-2020,14:00,13.47084,P,ugm-3,18.16875,P,ugm-3,38.82375,P,ugm-3
08-03-2020,15:00,14.34395,P,ugm-3,20.08125,P,ugm-3,42.07500,P,ugm-3
08-03-2020,16:00,12.84719,P,ugm-3,19.50750,P,ugm-3,39.20625,P,ugm-3
08-03-2020,17:00,15.34179,P,ugm-3,25.24500,P,ugm-3,48.76875,P,ugm-3
08-03-2020,18:00,12.59773,P,ugm-3,29.64375,P,ugm-3,48.96000,P,ugm-3
08-03-2020,19:00,9.10529,P,ugm-3,24.67125,P,ugm-3,38.63250,P,ugm-3
08-03-2020,20:00,6.23650,P,ugm-3,19.12500,P,ugm-3,28.68750,P,ugm-3
08-03-2020,21:00,7.98272,P,ugm-3,20.08125,P,ugm-3,32.32125,P,ugm-3
08-03-2020,22:00,8.98056,P,ugm-3,17.59500,P,ugm-3,31.36500,P,ugm-3
08-03-2020,23:00,9.72894,P,ugm-3,17.97750,P,ugm-3,32.89500,P,ugm-3
08-03-2020,24:00,7.60853,P,ugm-3,18.16875,P,ugm-3,29.83500,P,ugm-3
09-03-2020,01:00,0.74838,P,ugm-3,3.82500,P,ugm-3,4.39875,P,ugm-3
09-03-2020,02:00,0.74838,P,ugm-3,2.86875,P,ugm-3,3.44250,P,ugm-3
